student_id,age,gender,education_level,employment_status,course_id,course_category,course_duration_weeks,course_difficulty,enrollment_type,attendance_pct,live_session_attendance,forum_posts,forum_replies,group_activity_participation,avg_weekly_study_hours,learning_platform_logins,video_completion_pct,learning_streak_days,assignment_completion_pct,quiz_average_score,midterm_score,final_project_score,engagement_score,peer_interaction_score,mentor_interaction_count,support_tickets,feedback_score,course_satisfaction_score,course_fee,scholarship_amount,certificate_issued_flag,legacy_student_reference,learning_cluster_id,batch_reference,administrative_code,student_success_flag
110896,56,Male,Masters,Self Employed,2600,Business Analytics,7,Beginner,Bootcamp,75.65616285166334,47,7,12,37,14.845206978654158,27,82.02616361341244,65,37.25734417399199,9.526538085680315,75.90993185678431,5.254776395959759,14.038277208795002,94.06002017917791,8.0,1,5.767273886452751,7.942640369404987,130637.04937093257,19585.985817533823,1,495792,44,7906,185131,1
110897,42,Male,PhD,Professional,6881,Business Analytics,31,Intermediate,Bootcamp,32.21556862259572,71,4,9,42,10.499805286144893,29,94.42125035209874,20,10.015135767927086,25.410890663843276,86.74470854719189,24.159081555806715,63.670278541146075,49.018025399815414,9.0,2,5.2324472859436275,4.880567063827318,19921.913436887407,47513.02486323015,0,462453,25,7387,314203,0
110898,41,Female,Masters,Student,2340,Programming,29,Intermediate,Self-Paced,50.50213477100294,82,5,8,26,1.1707050653688917,12,51.53801366496049,119,4.280945265887515,23.346076265673577,2.9280338210955326,22.355686543880125,3.0277293846629028,37.203988929217324,7.0,2,5.623610990598202,3.187762247770226,34668.12146437699,18800.658383173602,0,781761,88,1961,921653,0
110899,25,Female,Bachelors,Student,9821,Cloud,44,Beginner,Bootcamp,35.38856302682643,50,3,4,36,15.405516546332581,26,26.593511543713653,75,82.16297361139368,15.670780630330105,29.26168392217695,49.76793777053701,25.93553931744338,91.8899565970317,12.0,2,5.160182704024956,3.5412955034785587,85672.7771184888,24651.24912290845,1,157003,87,8817,940464,1
110900,26,Male,Masters,Student,4008,AI,6,Beginner,Self-Paced,95.94055351286625,28,6,13,17,9.337514700295099,21,89.7958096780459,68,88.34733141290589,99.11281266072127,19.981564472119253,17.773355824152894,2.056410942218434,94.4932221793091,5.0,1,8.04353475734105,4.181345166248924,101623.59461647616,5990.945981514084,1,608167,62,5121,548859,1
110901,54,Male,Masters,Student,3065,Business Analytics,41,Intermediate,Self-Paced,35.56674993851062,90,6,10,48,9.043851042560522,23,90.28575451044051,5,47.85454095346161,61.71649286716207,55.861099384283584,81.19814991593046,18.92928447584996,44.49985416879459,10.0,5,6.06467500220419,4.009705847610018,134224.06326412893,29814.367253912034,0,734041,6,8143,991892,0
110902,47,Female,Masters,Job Seeker,8934,Programming,42,Beginner,Instructor-Led,34.53063517997844,54,5,16,25,2.261633799415286,28,17.376519439310034,93,7.151626914071995,40.97508114253359,85.7911652440449,83.81092212991426,47.86307920491002,20.196976347352937,13.0,2,6.135821228941042,9.579989672317613,54774.936053465186,44216.457043083734,0,406939,6,1840,160461,0
110903,36,Male,PhD,Student,1167,Business Analytics,10,Advanced,Self-Paced,92.50629226292757,24,3,10,3,11.559984396304909,20,15.898652889464248,22,16.100201208077703,49.577554488093426,3.794404626482306,77.19484206983327,78.36009981207029,46.17756428811701,,0,2.4210849688740583,6.849245070195524,133111.76865030066,47243.28847475386,1,490449,30,9450,882289,1
110904,33,Male,Bachelors,Self Employed,9208,AI,8,Intermediate,Bootcamp,95.93156469902999,8,2,11,15,5.996870139320448,34,15.723945430566078,106,44.03871464392384,91.81801577507768,37.61510019882303,49.8692683203389,82.03052534722993,47.78541927250502,,4,7.472866942421668,4.374209926482271,107826.16887583933,46680.55155587341,1,905104,59,3431,408202,1
110905,41,Female,High School,Student,8052,AI,21,Intermediate,Bootcamp,76.9732335791299,20,5,11,3,25.168668493767406,24,76.96329377418422,119,59.12233912809472,44.2734087558754,39.23777636140442,68.825980807892,77.9788754558308,40.47617554119878,5.0,1,4.734571227095939,1.945174300364994,42119.74710015655,12531.162918079786,1,659389,6,5418,338770,1
110906,38,Female,Masters,Self Employed,2545,Cybersecurity,5,Beginner,Bootcamp,99.8787410335216,31,3,11,12,28.81520898676924,28,96.26324429167163,16,92.40071699077838,62.59353004103896,88.3465357589758,40.398921699771996,47.562843411453684,32.22628436719867,10.0,2,5.94886472112726,2.867076093248268,123680.76743687302,25064.16974752113,1,538181,18,4954,431675,1
110907,53,Female,PhD,Job Seeker,2530,Programming,16,Intermediate,Bootcamp,24.031605423117526,25,4,18,42,23.952651087202412,26,80.77310890587509,114,52.002277055680764,66.01226811967487,87.40308086756498,88.68879808586844,65.69510669658027,75.00314449796369,5.0,1,2.072881348289492,1.3062546640015857,71285.87551839867,29257.308166977175,1,891236,69,3673,626142,1
110908,57,Female,High School,Professional,4813,Cloud,16,Intermediate,Instructor-Led,77.55497194222737,56,4,7,17,24.818025177480166,30,64.15220336003355,25,30.152508652567555,87.74692889070573,1.7894638836209231,86.2001023325429,45.06833103802964,56.3364318364999,9.0,0,7.676693721362986,1.9416310678261683,22779.439836807287,33387.75724811057,1,121494,2,9617,512577,1
110909,56,Female,Bachelors,Job Seeker,2497,Business Analytics,50,Advanced,Instructor-Led,34.98961652481127,84,8,12,6,29.37446355604505,27,30.914173900170617,114,42.412466992712,58.09853154079973,15.660934449468012,37.56997393558025,25.415286588850382,26.72370255065134,6.0,0,7.137332384897917,7.7433576387845475,88904.76189795813,8422.727815788878,0,568431,92,4538,136507,0
110910,23,Female,High School,PROFESSIONAL,1542,Data Science,36,Intermediate,Self-Paced,50.111626164777746,25,9,14,24,9.110241393817887,24,69.61693948305874,106,9.297197840723314,16.863853047878063,15.597403496056527,60.927820924995025,7.098837716054995,29.72331100726463,13.0,3,8.470566934974997,7.106960613008476,142072.17865055817,49512.65364759131,0,557073,9,6980,765756,0
110911,22,Female,Bachelors,Self Employed,9918,Programming,49,Advanced,Self-Paced,43.52272741838314,63,6,7,41,23.068205738366093,29,86.65295470820557,77,74.2750908622907,72.77451756459564,50.918924484968656,44.52701198940111,26.712775458083282,99.45890808206755,,4,4.458509405539626,8.555585390795986,54907.90792754146,31494.866842065756,1,663630,66,7448,365895,1
110912,31,Female,High School,Job Seeker,1378,AI,36,Intermediate,Instructor-Led,89.52112200578908,21,7,9,6,29.998543022784563,26,25.39083534545503,29,85.49954955762674,68.36383588996237,73.90060387843275,96.38537867069866,60.9882783396397,94.98578589989198,12.0,3,7.74265211370145,8.257283768850524,69371.39822300726,1629.0520865705316,1,547074,74,3755,366989,1
110913,59,Male,Masters,Job Seeker,5435,Data Science,50,Advanced,Self-Paced,29.392704280823008,35,11,9,27,24.088972511020604,26,19.065572419279963,80,1.6719883457319118,75.90823742512532,62.151861558430824,80.24337809510179,30.09468214148978,32.278163106883675,6.0,6,8.177523185679476,7.781042633887406,43929.13993703705,13464.23547575849,1,166718,27,4363,223033,1
110914,21,Male,High School,Student,5302,Data Science,19,Advanced,Bootcamp,44.71723828440537,76,7,6,29,6.7717035210047785,30,58.40244008206474,47,57.840241354389434,47.81685643363976,17.98031795924372,76.50388232476709,3.9471513739368635,29.880499491049207,7.0,0,4.64907296592963,9.090955183272307,134966.85583114403,2253.207517144573,0,647082,97,9524,450828,0
110915,25,Male,High School,Professional,7282,Business Analytics,11,Intermediate,Bootcamp,80.51621360411721,28,4,15,46,2.719363810963318,24,94.55743848445817,17,79.27016029061346,15.92674611334164,53.85846660573528,97.02722898605134,74.1735676166543,88.80829552559533,7.0,2,,2.674281276267649,7727.4533059713285,48331.204228523486,1,692090,15,1969,767114,1
110916,41,Female,High School,Self Employed,4852,AI,47,Beginner,Self-Paced,79.86123490117593,29,7,10,27,3.8624469558523993,31,10.72323652465943,75,5.419244315324256,54.487245875389135,36.6698899580792,81.89459004038322,83.77163881119421,34.699760843300034,7.0,2,3.4071427772830587,5.163810579736037,44572.92936847311,33198.48804641113,1,300956,61,1807,287912,1
110917,28,Male,High School,Job Seeker,5821,Cloud,44,Beginner,Instructor-Led,63.30022046125569,14,5,6,11,29.006466727801598,33,77.55089181602972,89,85.26421944110365,98.27280060216388,75.64183164232678,9.339316861726799,75.19432221353291,16.287806796044478,8.0,1,1.0039014720332897,9.83949073211822,55258.391285304286,12054.085196085096,1,225415,72,1113,507403,1
110918,34,Female,Bachelors,Self Employed,1673,AI,51,Beginner,Instructor-Led,85.03739836985997,47,3,7,17,11.586976044985068,32,19.97967086854704,19,3.9956590945755988,18.550906183517125,95.23927125144715,15.664892492024052,29.002948541296103,65.14523609123954,6.0,2,7.615031225276449,8.494075912270407,129755.71026107536,23711.56010476989,0,949492,99,5011,435690,0
110919,38,Male,PhD,Professional,4520,Cloud,51,Advanced,Instructor-Led,26.79258378402471,67,7,10,39,26.854407519660533,36,5.150641288985258,96,49.8463184418051,94.46838716238763,37.1153578853505,63.9602027849553,86.52048169302195,35.46034628144208,6.0,0,3.9654957293438335,4.457414095981844,22511.281834234356,38491.69198251214,1,589196,54,8872,384586,1
110920,43,Male,Masters,Self Employed,7346,AI,15,Intermediate,Bootcamp,20.387118118092353,60,8,15,20,9.85150241574141,21,84.67036747264743,105,87.16009337606052,39.39222240965997,81.1086552415323,14.30174629141966,23.159421838760696,91.37798262419807,5.0,2,8.502652358244212,9.294973079580478,121313.53858665764,15617.282959851053,1,809483,47,3934,173519,1
110921,44,Male,Bachelors,Student,3057,Business Analytics,41,Advanced,Self-Paced,28.260107973313495,70,5,11,14,27.283628371099937,32,9.633294390838055,113,33.28755964626773,48.37675853919099,25.98390671663422,69.7362525056642,24.876963653043326,82.27078908870597,,2,,4.739603584376137,33096.60077460251,1243.7559553763244,0,293291,83,2323,209206,0
110922,33,Male,Masters,Self Employed,6195,Business Analytics,47,Advanced,Instructor-Led,85.46362328855788,12,6,8,42,24.263035485486633,28,89.38852087664685,56,67.76194503098502,35.99941605741207,47.48904050489138,54.37277756387986,70.56603087250592,1.9236533260568955,11.0,3,5.518248153860745,1.5910886343363373,38927.08072230532,5639.509170015572,1,438390,46,1301,997896,1
110923,43,Male,High School,Professional,6865,Cybersecurity,38,Beginner,Self-Paced,59.656043891428155,98,3,16,3,6.494533479788446,21,88.84026007089018,119,55.37459629968819,82.75699168638138,62.45494801835939,90.80699783895697,2.7739577083242373,57.126441232721646,,3,4.689352947694697,4.456624773245229,49767.825201694,24604.70446166088,0,593747,54,9224,855138,0
110924,50,Male,Bachelors,Student,1737,AI,35,Intermediate,Bootcamp,50.74450593238964,41,4,10,17,21.85917668349264,29,83.84807297959692,24,66.39265375817554,12.784556815314051,69.38198744702379,47.925939889847804,9.634078129141177,18.720517317339215,5.0,4,9.317168381345773,2.985070713075393,127019.86484271975,30103.22331284778,0,456273,17,9558,133955,0
110925,48,Male,High School,Professional,7147,Business Analytics,5,Advanced,Self-Paced,38.74917592016152,72,6,13,17,24.752630866712686,29,68.81254588567293,48,40.90006488587954,58.69233490075633,75.88602321618141,47.473644286996596,22.42278653148545,75.73471462953246,6.0,0,,1.9214948562917833,107315.00838009054,10541.47081621986,0,283720,92,7030,168542,0
110926,23,Male,PhD,Job Seeker,3653,Business Analytics,47,Intermediate,Self-Paced,30.38637444373789,30,2,6,17,1.672435905759261,28,58.480464848513755,14,47.92492653618964,17.469113270952363,70.29896887701987,61.38817014216191,26.62102417604433,71.50649374453154,9.0,2,7.302935179867376,2.318614111165651,98780.53034248283,29066.95258703142,0,591419,44,9987,831821,0
110927,25,Male,Masters,Student,8256,Data Science,10,Beginner,Instructor-Led,66.34557541713401,63,2,9,22,10.990622984163382,21,65.31941759747033,110,13.84136287207819,81.82156665150431,7.688963769098567,49.18340907684343,95.21855281647152,99.7063431435144,10.0,1,,5.006556293452929,98960.83998483911,32669.303304481917,1,829340,91,8407,517777,1
110928,24,Male,Bachelors,Job Seeker,7749,Cloud,43,Beginner,Instructor-Led,71.23810603239053,10,4,9,38,13.646614601951976,26,75.74820365190442,67,11.825542128071953,84.31555385573854,79.05454151778169,7.737641761624836,90.42744757014711,83.8160857069346,13.0,3,7.312879652842521,7.1187563374384855,86241.92437027721,46034.640361353246,1,466321,28,4400,661216,1
110929,51,Female,Bachelors,Self Employed,6106,Cloud,44,Advanced,Bootcamp,23.99718109747152,95,2,7,45,24.74957148978083,35,6.732186633257631,29,54.178086747894675,81.3932358775404,98.44190204404813,72.99260493740405,24.281271744010414,26.826407440770637,9.0,0,2.1669524938627376,2.0328760707901123,134222.52236654563,8483.584042633756,0,139009,39,7952,414663,0
110930,31,Male,Masters,Student,3147,AI,10,Intermediate,Self-Paced,25.826902675508663,68,2,12,8,29.07742459589826,18,59.059014562920645,98,89.69456012709384,53.515928649444746,81.6312679470746,62.28981120381193,53.34125998029335,8.528868931158605,7.0,3,5.048003105341748,6.007211783522486,50339.91677992532,1315.1512176619751,1,880432,84,1651,854528,1
110931,33,Female,High School,Self Employed,8426,AI,38,Intermediate,Self-Paced,78.28487481281796,37,5,11,30,8.792599291982539,21,7.5852489198152355,11,63.23935763052465,18.26898233706181,31.16057619553133,56.790889894888274,22.361860960380586,62.74724144964844,11.0,0,3.74948220090004,4.11519930281616,61106.40833830226,26109.29421196871,1,194659,50,6690,107583,1
110932,26,Female,Bachelors,Self Employed,2302,Cybersecurity,18,Beginner,Bootcamp,54.81630696975556,18,0,8,3,3.0631919035781854,23,31.129682787565404,60,9.552421991450199,23.558117102601706,3.834870482835795,78.95933185353734,48.19151352416826,55.84976012011421,,6,1.4610494290484497,1.2555524455871783,95627.39817820155,40341.585724171695,0,379018,30,7193,676223,0
110933,27,Female,PhD,Professional,4075,Programming,9,Beginner,Bootcamp,45.317112016370544,5,5,12,16,11.75857573978447,18,88.4618200587813,26,65.57393226313455,7.510116488582941,6.662978729615466,25.561602929747917,22.64255253726243,29.529207168529105,6.0,2,,4.842365427125522,118620.62428203566,10582.161708453703,0,368020,43,6987,601538,0
110934,34,Female,PhD,Student,7733,Cybersecurity,9,Intermediate,Instructor-Led,58.68632022280376,43,4,11,38,20.035291719574154,24,52.59381578469896,39,96.48924309857458,42.66042121752665,16.730113226189737,25.6590106646293,5.384133946511471,44.72459767792705,9.0,2,4.360910758586307,2.8163768291245277,127081.90842018324,2612.395190700545,1,927843,83,9003,747469,1
110935,29,Female,PhD,Professional,5805,Business Analytics,15,Advanced,Self-Paced,35.598508486979945,35,7,9,11,12.717361678675276,25,97.05516103113104,29,46.208901392911194,50.213387566789244,29.0425748037749,77.84294175260573,73.81424455885715,21.73177439564976,5.0,1,6.757413425999861,4.339722342026624,136690.03664695696,37745.80418184791,0,657657,35,8977,440550,0
110936,23,Female,High School,Self Employed,2700,AI,37,Advanced,Instructor-Led,22.078949857416667,7,6,9,45,20.399720130476528,18,89.56473415070275,114,36.58024023361778,88.5151835165334,2.5982866956304695,94.05691630069452,30.780692873676674,19.82000686573696,9.0,2,3.910442784735908,7.309520267451063,108461.29337785824,4847.194643579017,1,215407,59,8648,106890,1
110937,36,Female,High School,Job Seeker,8686,Data Science,7,Intermediate,Instructor-Led,47.83918851247595,23,6,5,33,23.112907224332513,29,54.40666526514867,113,56.97702909126239,74.23995820224225,57.80521866767528,77.35410820249449,77.73623466064308,31.303102892633728,9.0,2,3.9634789988806136,4.709302716331653,127718.25004177705,46842.68571768423,1,745105,55,5379,561514,1
110938,58,Male,Bachelors,Self Employed,2024,Cybersecurity,37,Advanced,Self-Paced,46.14773724754522,39,3,8,26,5.257690880058219,14,47.68675238096327,39,23.678970255005694,17.1136004377783,22.33813802487614,75.900494964597,7.510652903361192,43.597588637798765,5.0,2,5.1110902109290395,5.143793181470644,40588.07215409222,12788.386083156216,0,816967,45,8674,724620,0
110939,46,Male,Bachelors,Job Seeker,9791,Data Science,38,Beginner,Bootcamp,52.19081852513191,75,3,12,10,9.537047048283286,29,60.3832007767619,117,23.978420806021894,31.6189237706612,14.437925941765496,63.493340216925866,18.328984588747723,16.08419722871468,8.0,0,5.881004098628552,2.5499341799844695,70588.72795547332,13811.025909330183,0,808756,83,4627,709124,0
110940,23,Male,Masters,Professional,2441,Data Science,10,Advanced,Instructor-Led,60.32621727904122,41,6,11,0,13.904681703846332,25,31.07688410646873,47,79.97714486000572,3.717970625828748,44.612328209865396,47.29830068132912,90.97309094834098,3.586871843428585,4.0,4,9.143757477206904,2.7798108077283255,33648.69185835215,13970.300070868641,1,859891,12,9174,649822,1
110941,42,Male,Masters,Self Employed,8347,Cybersecurity,43,Beginner,Self-Paced,84.00598510825724,91,5,12,0,22.50898649073675,32,15.615050705693834,38,79.79896830289626,51.15486156054515,30.42407614382632,16.61087548727629,89.9734919634643,92.48195783928922,3.0,4,7.3779134571644525,6.68455466985005,115467.77212890644,18115.733579391595,1,651192,58,1170,245486,1
110942,41,Female,Masters,Professional,1645,Programming,14,Beginner,Instructor-Led,92.4046385380963,17,7,12,46,11.96234480736659,20,34.41482118616393,70,59.28725870390501,22.561495717374925,35.80492315269893,11.725810159170702,74.16571330593,92.282529776776,8.0,3,5.0076170962997555,8.949711261212654,33147.308299543816,22468.27755477012,0,583823,42,7255,853931,0
110943,42,Female,PhD,Student,8619,Cloud,36,Intermediate,Self-Paced,34.22296040772082,36,1,11,22,25.031852361725196,26,33.964209875768525,69,82.95124292718502,63.90861360948349,23.038989726300063,85.81296140784349,41.84716228132525,36.10154868333312,4.0,2,6.5349325388463,7.919052270901826,54496.97540603627,15164.829488831521,1,960620,89,5503,844170,1
